hotel_name,hotel_slug,check_in_date,check_out_date,nights,guests,rooms,day_offset,availability,total_price,original_price,price_per_night,has_discount,discount_percentage,rating_score,review_count,total_room_types,available_room_types,sold_out_room_types,property_occupancy_rate,min_room_price,max_room_price,avg_room_price,room_names,scrape_timestamp
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2025-12-02,2025-12-04,2,2,1,22,sold_out,,,,False,,,,0,0,0,,,,,,2025-11-10T16:04:13.986667
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2025-12-03,2025-12-05,2,2,1,23,sold_out,,,,False,,,,0,0,0,,,,,,2025-11-10T16:04:26.120903
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2025-12-04,2025-12-06,2,2,1,24,sold_out,,,,False,,,,0,0,0,,,,,,2025-11-10T16:04:36.689042
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2025-12-05,2025-12-07,2,2,1,25,sold_out,,,,False,,,,0,0,0,,,,,,2025-11-10T16:04:46.969738
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2025-12-06,2025-12-08,2,2,1,26,sold_out,,,,False,,,,0,0,0,,,,,,2025-11-10T16:04:57.938643
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2025-12-07,2025-12-09,2,2,1,27,sold_out,,,,False,,,,0,0,0,,,,,,2025-11-10T16:05:08.927011
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2025-12-08,2025-12-10,2,2,1,28,sold_out,,,,False,,,,0,0,0,,,,,,2025-11-10T16:05:20.717451
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2025-12-09,2025-12-11,2,2,1,29,sold_out,,,,False,,,,0,0,0,,,,,,2025-11-10T16:05:31.006714
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2025-12-10,2025-12-12,2,2,1,30,sold_out,,,,False,,,,0,0,0,,,,,,2025-11-10T16:05:41.064038
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2025-12-11,2025-12-13,2,2,1,31,sold_out,,,,False,,,,0,0,0,,,,,,2025-11-10T16:05:51.263924
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2025-12-12,2025-12-14,2,2,1,32,available,80472.0,100590.0,40236.0,True,20.0,,,1,1,0,0.0,80472.0,80472.0,80472.0,Three-Bedroom Villa,2025-11-10T16:05:59.317242
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2025-12-13,2025-12-15,2,2,1,33,available,81477.9,90531.0,40738.95,True,10.0,,,1,1,0,0.0,81477.9,81477.9,81477.9,Three-Bedroom Villa,2025-11-10T16:06:07.807967
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2025-12-14,2025-12-16,2,2,1,34,available,81477.9,90531.0,40738.95,True,10.0,,,1,1,0,0.0,81477.9,81477.9,81477.9,Three-Bedroom Villa,2025-11-10T16:06:15.684991
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2025-12-15,2025-12-17,2,2,1,35,sold_out,,,,False,,,,0,0,0,,,,,,2025-11-10T16:06:26.437933
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2025-12-16,2025-12-18,2,2,1,36,sold_out,,,,False,,,,0,0,0,,,,,,2025-11-10T16:06:37.176482
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2025-12-17,2025-12-19,2,2,1,37,sold_out,,,,False,,,,0,0,0,,,,,,2025-11-10T16:06:47.770381
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2025-12-18,2025-12-20,2,2,1,38,available,90531.0,,45265.5,False,,,,1,1,0,0.0,90531.0,90531.0,90531.0,Three-Bedroom Villa,2025-11-10T16:06:55.406622
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2025-12-19,2025-12-21,2,2,1,39,sold_out,,,,False,,,,0,0,0,,,,,,2025-11-10T16:07:05.924393
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2025-12-20,2025-12-22,2,2,1,40,sold_out,,,,False,,,,0,0,0,,,,,,2025-11-10T16:07:16.009276
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2025-12-21,2025-12-23,2,2,1,41,sold_out,,,,False,,,,0,0,0,,,,,,2025-11-10T16:07:25.734434
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2025-12-22,2025-12-24,2,2,1,42,sold_out,,,,False,,,,0,0,0,,,,,,2025-11-10T16:07:35.941164
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2025-12-23,2025-12-25,2,2,1,43,sold_out,,,,False,,,,0,0,0,,,,,,2025-11-10T16:07:47.306120
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2025-12-24,2025-12-26,2,2,1,44,sold_out,,,,False,,,,0,0,0,,,,,,2025-11-10T16:07:58.145016
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2025-12-25,2025-12-27,2,2,1,45,sold_out,,,,False,,,,0,0,0,,,,,,2025-11-10T16:08:08.812794
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2025-12-26,2025-12-28,2,2,1,46,sold_out,,,,False,,,,0,0,0,,,,,,2025-11-10T16:08:19.149487
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2025-12-27,2025-12-29,2,2,1,47,sold_out,,,,False,,,,0,0,0,,,,,,2025-11-10T16:08:29.998955
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2025-12-28,2025-12-30,2,2,1,48,sold_out,,,,False,,,,0,0,0,,,,,,2025-11-10T16:08:40.573115
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2025-12-29,2025-12-31,2,2,1,49,sold_out,,,,False,,,,0,0,0,,,,,,2025-11-10T16:08:51.960933
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2025-12-30,2026-01-01,2,2,1,50,sold_out,,,,False,,,,0,0,0,,,,,,2025-11-10T16:09:03.330129
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2025-12-31,2026-01-02,2,2,1,51,sold_out,,,,False,,,,0,0,0,,,,,,2025-11-10T16:09:19.248902
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2026-01-01,2026-01-03,2,2,1,52,sold_out,,,,False,,,,0,0,0,,,,,,2025-11-10T16:09:29.456455
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2026-01-02,2026-01-04,2,2,1,53,sold_out,,,,False,,,,0,0,0,,,,,,2025-11-10T16:09:39.835713
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2026-01-03,2026-01-05,2,2,1,54,sold_out,,,,False,,,,0,0,0,,,,,,2025-11-10T16:09:50.477202
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2026-01-04,2026-01-06,2,2,1,55,sold_out,,,,False,,,,0,0,0,,,,,,2025-11-10T16:10:00.576520
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2026-01-05,2026-01-07,2,2,1,56,sold_out,,,,False,,,,0,0,0,,,,,,2025-11-10T16:10:10.847417
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2026-01-06,2026-01-08,2,2,1,57,sold_out,,,,False,,,,0,0,0,,,,,,2025-11-10T16:10:22.061508
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2026-01-07,2026-01-09,2,2,1,58,sold_out,,,,False,,,,0,0,0,,,,,,2025-11-10T16:10:32.432009
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2026-01-08,2026-01-10,2,2,1,59,sold_out,,,,False,,,,0,0,0,,,,,,2025-11-10T16:10:42.853908
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2026-01-09,2026-01-11,2,2,1,60,sold_out,,,,False,,,,0,0,0,,,,,,2025-11-10T16:10:54.418459
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2026-01-10,2026-01-12,2,2,1,61,sold_out,,,,False,,,,0,0,0,,,,,,2025-11-10T16:11:05.541886
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2026-01-11,2026-01-13,2,2,1,62,sold_out,,,,False,,,,0,0,0,,,,,,2025-11-10T16:11:15.410443
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2026-01-12,2026-01-14,2,2,1,63,sold_out,,,,False,,,,0,0,0,,,,,,2025-11-10T16:11:28.368741
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2026-01-13,2026-01-15,2,2,1,64,sold_out,,,,False,,,,0,0,0,,,,,,2025-11-10T16:11:38.764207
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2026-01-14,2026-01-16,2,2,1,65,sold_out,,,,False,,,,0,0,0,,,,,,2025-11-10T16:11:50.154958
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2026-01-15,2026-01-17,2,2,1,66,sold_out,,,,False,,,,0,0,0,,,,,,2025-11-10T16:12:00.751499
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2026-01-16,2026-01-18,2,2,1,67,sold_out,,,,False,,,,0,0,0,,,,,,2025-11-10T16:12:10.858395
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2026-01-17,2026-01-19,2,2,1,68,sold_out,,,,False,,,,0,0,0,,,,,,2025-11-10T16:12:21.841239
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2026-01-18,2026-01-20,2,2,1,69,available,107179.2,,53589.6,False,,,,1,1,0,0.0,107179.2,107179.2,107179.2,Three-Bedroom Villa,2025-11-10T16:12:30.398425
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2026-01-19,2026-01-21,2,2,1,70,available,107179.2,,53589.6,False,,,,1,1,0,0.0,107179.2,107179.2,107179.2,Three-Bedroom Villa,2025-11-10T16:12:38.916870
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2026-01-20,2026-01-22,2,2,1,71,available,107179.2,,53589.6,False,,,,1,1,0,0.0,107179.2,107179.2,107179.2,Three-Bedroom Villa,2025-11-10T16:12:48.020517
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2026-01-21,2026-01-23,2,2,1,72,sold_out,,,,False,,,,0,0,0,,,,,,2025-11-10T16:13:01.237787
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2026-01-22,2026-01-24,2,2,1,73,sold_out,,,,False,,,,0,0,0,,,,,,2025-11-10T16:13:11.935712
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2026-01-23,2026-01-25,2,2,1,74,sold_out,,,,False,,,,0,0,0,,,,,,2025-11-10T16:13:23.122757
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2026-01-24,2026-01-26,2,2,1,75,available,107179.2,,53589.6,False,,,,1,1,0,0.0,107179.2,107179.2,107179.2,Three-Bedroom Villa,2025-11-10T16:13:32.174012
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2026-01-25,2026-01-27,2,2,1,76,available,107179.2,,53589.6,False,,,,1,1,0,0.0,107179.2,107179.2,107179.2,Three-Bedroom Villa,2025-11-10T16:13:40.648261
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2026-01-26,2026-01-28,2,2,1,77,available,107179.2,,53589.6,False,,,,1,1,0,0.0,107179.2,107179.2,107179.2,Three-Bedroom Villa,2025-11-10T16:13:49.609844
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2026-01-27,2026-01-29,2,2,1,78,sold_out,,,,False,,,,0,0,0,,,,,,2025-11-10T16:14:01.205583
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2026-01-28,2026-01-30,2,2,1,79,sold_out,,,,False,,,,0,0,0,,,,,,2025-11-10T16:14:11.813292
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2026-01-29,2026-01-31,2,2,1,80,sold_out,,,,False,,,,0,0,0,,,,,,2025-11-10T16:14:22.422439
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2026-01-30,2026-02-01,2,2,1,81,sold_out,,,,False,,,,0,0,0,,,,,,2025-11-10T16:14:32.341918
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2026-01-31,2026-02-02,2,2,1,82,available,107179.2,,53589.6,False,,,,1,1,0,0.0,107179.2,107179.2,107179.2,Three-Bedroom Villa,2025-11-10T16:14:39.960494
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2026-02-01,2026-02-03,2,2,1,83,available,96461.28,107179.0,48230.64,True,10.0,,,1,1,0,0.0,96461.28,96461.28,96461.28,Three-Bedroom Villa,2025-11-10T16:14:48.214864
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2026-02-02,2026-02-04,2,2,1,84,available,96461.28,107179.0,48230.64,True,10.0,,,1,1,0,0.0,96461.28,96461.28,96461.28,Three-Bedroom Villa,2025-11-10T16:14:55.703825
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2026-02-03,2026-02-05,2,2,1,85,available,107179.2,119088.0,53589.6,True,10.0,,,1,1,0,0.0,107179.2,107179.2,107179.2,Three-Bedroom Villa,2025-11-10T16:15:04.411513
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2026-02-04,2026-02-06,2,2,1,86,available,107179.2,119088.0,53589.6,True,10.0,,,1,1,0,0.0,107179.2,107179.2,107179.2,Three-Bedroom Villa,2025-11-10T16:15:13.433529
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2026-02-05,2026-02-07,2,2,1,87,available,96461.28,107179.0,48230.64,True,10.0,,,1,1,0,0.0,96461.28,96461.28,96461.28,Three-Bedroom Villa,2025-11-10T16:15:22.175410
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2026-02-06,2026-02-08,2,2,1,88,available,96461.28,107179.0,48230.64,True,10.0,,,1,1,0,0.0,96461.28,96461.28,96461.28,Three-Bedroom Villa,2025-11-10T16:15:29.303409
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2026-02-07,2026-02-09,2,2,1,89,available,96461.28,107179.0,48230.64,True,10.0,,,1,1,0,0.0,96461.28,96461.28,96461.28,Three-Bedroom Villa,2025-11-10T16:15:38.858439
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2026-02-08,2026-02-10,2,2,1,90,available,96461.28,107179.0,48230.64,True,10.0,,,1,1,0,0.0,96461.28,96461.28,96461.28,Three-Bedroom Villa,2025-11-10T16:15:47.677001
Moditlo River Lodge,moditlo-river-lodge,2025-11-10,2025-11-12,2,2,1,0,sold_out,,,,False,,,,0,0,0,,,,,,2025-11-10T16:15:59.273061
Moditlo River Lodge,moditlo-river-lodge,2025-11-11,2025-11-13,2,2,1,1,sold_out,,,,False,,,,0,0,0,,,,,,2025-11-10T16:16:09.601168
Moditlo River Lodge,moditlo-river-lodge,2025-11-12,2025-11-14,2,2,1,2,sold_out,,,,False,,,,0,0,0,,,,,,2025-11-10T16:16:21.715589
Moditlo River Lodge,moditlo-river-lodge,2025-11-13,2025-11-15,2,2,1,3,available,34668.0,,17334.0,False,,,,1,1,0,0.0,34668.0,34668.0,34668.0,Luxury Twin Room including two game drives per day,2025-11-10T16:16:29.458155
Moditlo River Lodge,moditlo-river-lodge,2025-11-14,2025-11-16,2,2,1,4,sold_out,,,,False,,,,0,0,0,,,,,,2025-11-10T16:16:40.500334
Moditlo River Lodge,moditlo-river-lodge,2025-11-15,2025-11-17,2,2,1,5,sold_out,,,,False,,,,0,0,0,,,,,,2025-11-10T16:16:51.347235
Moditlo River Lodge,moditlo-river-lodge,2025-11-16,2025-11-18,2,2,1,6,sold_out,,,,False,,,,0,0,0,,,,,,2025-11-10T16:17:02.257414
Moditlo River Lodge,moditlo-river-lodge,2025-11-17,2025-11-19,2,2,1,7,sold_out,,,,False,,,,0,0,0,,,,,,2025-11-10T16:17:12.634148
Moditlo River Lodge,moditlo-river-lodge,2025-11-18,2025-11-20,2,2,1,8,sold_out,,,,False,,,,0,0,0,,,,,,2025-11-10T16:17:22.903726
Moditlo River Lodge,moditlo-river-lodge,2025-11-19,2025-11-21,2,2,1,9,sold_out,,,,False,,,,0,0,0,,,,,,2025-11-10T16:17:33.266949
Moditlo River Lodge,moditlo-river-lodge,2025-11-20,2025-11-22,2,2,1,10,sold_out,,,,False,,,,0,0,0,,,,,,2025-11-10T16:17:43.699844
Moditlo River Lodge,moditlo-river-lodge,2025-11-21,2025-11-23,2,2,1,11,available,34668.0,,17334.0,False,,,,2,2,0,0.0,34668.0,34668.0,34668.0,"Luxury Twin Room including two game drives per day, Luxury Double Room including two games drives per day",2025-11-10T16:17:51.935039
Moditlo River Lodge,moditlo-river-lodge,2025-11-22,2025-11-24,2,2,1,12,available,34668.0,,17334.0,False,,,,2,2,0,0.0,34668.0,34668.0,34668.0,"Luxury Twin Room including two game drives per day, Luxury Double Room including two games drives per day",2025-11-10T16:17:59.630487
Moditlo River Lodge,moditlo-river-lodge,2025-11-23,2025-11-25,2,2,1,13,available,34668.0,,17334.0,False,,,,2,2,0,0.0,34668.0,34668.0,34668.0,"Luxury Twin Room including two game drives per day, Luxury Double Room including two games drives per day",2025-11-10T16:18:07.931160
Moditlo River Lodge,moditlo-river-lodge,2025-11-24,2025-11-26,2,2,1,14,available,34668.0,,17334.0,False,,,,1,1,0,0.0,34668.0,34668.0,34668.0,Luxury Double Room including two games drives per day,2025-11-10T16:18:16.106730
Moditlo River Lodge,moditlo-river-lodge,2025-11-25,2025-11-27,2,2,1,15,available,34668.0,,17334.0,False,,,,1,1,0,0.0,34668.0,34668.0,34668.0,Luxury Double Room including two games drives per day,2025-11-10T16:18:24.123784
Moditlo River Lodge,moditlo-river-lodge,2025-11-26,2025-11-28,2,2,1,16,available,34668.0,,17334.0,False,,,,2,2,0,0.0,34668.0,34668.0,34668.0,"Luxury Double Room including two games drives per day, Luxury Twin Room including two game drives per day",2025-11-10T16:18:32.650777
Moditlo River Lodge,moditlo-river-lodge,2025-11-27,2025-11-29,2,2,1,17,available,34668.0,,17334.0,False,,,,2,2,0,0.0,34668.0,34668.0,34668.0,"Luxury Double Room including two games drives per day, Luxury Twin Room including two game drives per day",2025-11-10T16:18:41.055435
Moditlo River Lodge,moditlo-river-lodge,2025-11-28,2025-11-30,2,2,1,18,available,34668.0,,17334.0,False,,,,1,1,0,0.0,34668.0,34668.0,34668.0,Luxury Twin Room including two game drives per day,2025-11-10T16:18:49.449283
Moditlo River Lodge,moditlo-river-lodge,2025-11-29,2025-12-01,2,2,1,19,available,34668.0,,17334.0,False,,,,1,1,0,0.0,34668.0,34668.0,34668.0,Luxury Twin Room including two game drives per day,2025-11-10T16:18:57.248312
Moditlo River Lodge,moditlo-river-lodge,2025-11-30,2025-12-02,2,2,1,20,available,34668.0,,17334.0,False,,,,2,2,0,0.0,34668.0,34668.0,34668.0,"Luxury Double Room including two games drives per day, Luxury Twin Room including two game drives per day",2025-11-10T16:19:05.450075
Moditlo River Lodge,moditlo-river-lodge,2025-12-01,2025-12-03,2,2,1,21,available,30816.0,38520.0,15408.0,True,20.0,,,2,2,0,0.0,30816.0,30816.0,30816.0,"Luxury Double Room including two games drives per day, Luxury Twin Room including two game drives per day",2025-11-10T16:19:15.682337
Moditlo River Lodge,moditlo-river-lodge,2025-12-02,2025-12-04,2,2,1,22,available,30816.0,38520.0,15408.0,True,20.0,,,2,2,0,0.0,30816.0,30816.0,30816.0,"Luxury Double Room including two games drives per day, Luxury Twin Room including two game drives per day",2025-11-10T16:19:24.707953
Moditlo River Lodge,moditlo-river-lodge,2025-12-03,2025-12-05,2,2,1,23,available,30816.0,38520.0,15408.0,True,20.0,,,2,2,0,0.0,30816.0,30816.0,30816.0,"Luxury Double Room including two games drives per day, Luxury Twin Room including two game drives per day",2025-11-10T16:19:34.250151
Moditlo River Lodge,moditlo-river-lodge,2025-12-04,2025-12-06,2,2,1,24,available,30816.0,38520.0,15408.0,True,20.0,,,2,2,0,0.0,30816.0,30816.0,30816.0,"Luxury Double Room including two games drives per day, Luxury Twin Room including two game drives per day",2025-11-10T16:19:42.264572
Moditlo River Lodge,moditlo-river-lodge,2025-12-05,2025-12-07,2,2,1,25,available,30816.0,38520.0,15408.0,True,20.0,,,2,2,0,0.0,30816.0,30816.0,30816.0,"Luxury Double Room including two games drives per day, Luxury Twin Room including two game drives per day",2025-11-10T16:19:51.226026
Moditlo River Lodge,moditlo-river-lodge,2025-12-06,2025-12-08,2,2,1,26,available,30816.0,38520.0,15408.0,True,20.0,,,2,2,0,0.0,30816.0,30816.0,30816.0,"Luxury Double Room including two games drives per day, Luxury Twin Room including two game drives per day",2025-11-10T16:19:59.087374
Moditlo River Lodge,moditlo-river-lodge,2025-12-07,2025-12-09,2,2,1,27,available,30816.0,38520.0,15408.0,True,20.0,,,2,2,0,0.0,30816.0,30816.0,30816.0,"Luxury Double Room including two games drives per day, Luxury Twin Room including two game drives per day",2025-11-10T16:20:06.745886
Moditlo River Lodge,moditlo-river-lodge,2025-12-08,2025-12-10,2,2,1,28,available,30816.0,38520.0,15408.0,True,20.0,,,2,2,0,0.0,30816.0,30816.0,30816.0,"Luxury Double Room including two games drives per day, Luxury Twin Room including two game drives per day",2025-11-10T16:20:14.625981
Moditlo River Lodge,moditlo-river-lodge,2025-12-09,2025-12-11,2,2,1,29,available,30816.0,38520.0,15408.0,True,20.0,,,2,2,0,0.0,30816.0,30816.0,30816.0,"Luxury Double Room including two games drives per day, Luxury Twin Room including two game drives per day",2025-11-10T16:20:23.048520
Moditlo River Lodge,moditlo-river-lodge,2025-12-10,2025-12-12,2,2,1,30,available,30816.0,38520.0,15408.0,True,20.0,,,2,2,0,0.0,30816.0,30816.0,30816.0,"Luxury Double Room including two games drives per day, Luxury Twin Room including two game drives per day",2025-11-10T16:20:30.985238
Moditlo River Lodge,moditlo-river-lodge,2025-12-11,2025-12-13,2,2,1,31,available,30816.0,38520.0,15408.0,True,20.0,,,2,2,0,0.0,30816.0,30816.0,30816.0,"Luxury Double Room including two games drives per day, Luxury Twin Room including two game drives per day",2025-11-10T16:20:39.114763
Moditlo River Lodge,moditlo-river-lodge,2025-12-12,2025-12-14,2,2,1,32,available,30816.0,38520.0,15408.0,True,20.0,,,2,2,0,0.0,30816.0,30816.0,30816.0,"Luxury Double Room including two games drives per day, Luxury Twin Room including two game drives per day",2025-11-10T16:20:47.182654
Moditlo River Lodge,moditlo-river-lodge,2025-12-13,2025-12-15,2,2,1,33,available,30816.0,38520.0,15408.0,True,20.0,,,2,2,0,0.0,30816.0,30816.0,30816.0,"Luxury Double Room including two games drives per day, Luxury Twin Room including two game drives per day",2025-11-10T16:20:55.009958
